,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
captafol,12.775688460569413,-3.4837427563618037,12.775688460569413,0.05993055555555582,0.3386927483135364,349.066,339.99400000000014,346.91081024800025,100.0,0.0,0.24320945714157463,-0.27310835264099514,0.27310835264099514,0.24320945714157463,1.1666666666666667,1.6111111111111112,2.0,2.7430864217503674,724.2608519532217,21.59385812713468,17.183816358928453,12.02402872393,11.725903296194893,8.748089163049261,6.533343717220145,3.023156844888967,6.908216436198394,1.9100901400906647,4.827719793357679,1.1606817214628373,2.4284443635937643,0.38999999999999974,246785.8294308492,6.900016165170849,5.408269402311096,2.634025463292957,141.52162953347792,0.0,0.0,4.81232132945174,15.479745556009231,0.0,0.0,9.589074368143644,4.305215991296234,0.0,23.20187978046503,35.306023272536166,12.745849802658759,20.172474303402513,15.900191039236816,21.92590137367562,70.16604198601428,0.0,4.305215991296234,11.787915370726157,21.22355722941672,0.0,12.104143492071133,0.0,0.0,0.0,0.0,0.0,58.351682527311254,24.597282876757205,9.589074368143644,11.787915370726157,25.082676808190737,12.104143492071133,0.0,0.0,0.0,37.38,56.92997555091702,9.589074368143644,0.0,16.25313895767743,0.0,0.0,0.0,0.0,0.0,0.0,58.74058656646207,68.30015539703535,22.22806470633521,22.840001653439153,0.0,0.0,-10.46399785840262,-2.7112772336300766,-6.748502220332578,0.0,0.0,0.6,18.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,8.0,3.0,0.0,1.0,1.0,2.0,3.520900000000001,74.72900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1,2,4-tribromobenzene",7.495324074074074,0.023217592592592817,7.495324074074074,0.023217592592592817,0.6355810932040739,314.80199999999996,311.778,311.77848639600006,48.0,0.0,0.06469525705627283,-0.05079655742569094,0.06469525705627283,0.05079655742569094,0.7777777777777778,1.2222222222222223,1.8888888888888888,3.6035674514745475,232.30309024251744,9.464101615137755,7.133893419027682,8.891883036371794,5.464101615137755,3.566946709513841,4.445941518185897,1.3169467095138407,3.6959415181858972,0.6941876404712061,2.8122564733786626,0.3470938202356031,1.4061282366893313,0.6599999999999999,416.3143647971509,4.52007352335602,3.1703559119416806,2.0585667400517487,83.24895743692447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,49.98714391888858,13.418158547497242,4.1122756685106605,4.1122756685106605,47.78983169384804,0.0,0.0,0.0,0.0,0.0,31.545414670487126,0.0,0.0,0.0,0.0,0.0,47.78983169384804,0.0,0.0,0.0,4.1122756685106605,31.545414670487126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.127256122989884,13.418158547497242,0.0,0.0,0.0,0.0,47.78983169384804,4.1122756685106605,23.63375,9.335972222222223,0.0,0.0,0.0,0.0,0.2802777777777783,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.974100000000001,49.54200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oxazepam,12.617556269421346,-3.1740604922524573,12.617556269421346,0.05811051272360812,0.84572924577293,286.7179999999998,275.63,286.0509052720003,100.0,0.0,0.275713559409008,-0.36413208417698584,0.36413208417698584,0.275713559409008,1.2,1.95,2.7,2.6188663315690004,1159.767092970686,23.574467600217485,20.588888244936868,10.344817190955323,14.29532328185099,10.597119603932214,5.61962219097762,3.5951077585715163,3.973072231580744,2.3454540634414602,2.534436299946074,1.5359142730029742,1.6776509503814343,-2.1699999999999995,4262248.545483598,5.313400174373422,5.074072414162754,2.3090239406052224,135.88110165602268,10.418621544395588,0.0,1.4118420783282006,7.635152467169188,5.907179729351506,0.0,4.794537184071822,4.992404732635669,0.0,0.0,41.81303342854899,18.127256122989884,16.149536297135317,23.73589828298624,23.65201445903921,28.907190897038284,1.4311996572326342,0.0,4.992404732635669,6.203952809936554,5.309813353288376,64.48888595844167,0.0,0.0,5.309813353288376,5.687386274683562,0.0,11.600939890232516,24.36282539039861,4.794537184071822,0.0,23.46372998892597,53.33175439394203,6.434475392069527,0.0,0.0,61.690000000000005,87.99908977518402,4.794537184071822,0.0,5.309813353288376,0.0,0.0,0.0,0.0,0.0,10.101212923742882,26.780808631325325,87.26778269872764,5.954692819000027,16.26413349290333,3.4438001018308557,-2.746607300327537,-1.5965377509028305,-6.2187591245345875,-3.1740604922524573,0.0,0.0,0.06666666666666667,20.0,2.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,2.0,5.0,2.0,0.0,0.0,0.0,3.0,2.4478999999999997,78.16950000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Secobarbital,13.222649281934993,-4.940856481481483,13.222649281934993,1.010818688586546,0.5604883600608828,238.28700000000012,220.14299999999994,238.131742436,94.0,0.0,0.3276324785084715,-0.2768030836389297,0.3276324785084715,0.2768030836389297,1.2352941176470589,1.9411764705882353,2.4705882352941178,4.622196163967388,938.7573953146557,28.54145188432738,26.119172062391506,8.119172062391506,15.151494223968113,12.901226817695626,4.00679962669571,2.7414861124020007,2.7414861124020007,1.848473999182911,1.848473999182911,1.0912163604711613,1.0912163604711613,-1.65,5012064.159889296,2.8419766503554813,5.119875230845457,2.2269513314967857,126.04805303532338,0.0,5.41499046939678,2.8236841566564013,11.814359458703011,0.0,6.031114512338072,20.208701074720395,4.794537184071822,0.0,6.531038962001867,26.128780881956303,18.639807488021837,17.819861230212858,4.1122756685106605,39.1394326075954,17.845473971041084,0.0,10.619626706576751,11.308948154759857,32.8225589385795,0.0,12.583110708037434,0.0,0.0,10.619626706576751,4.794537184071822,0.0,0.0,17.845473971041084,9.589074368143644,11.308948154759857,54.75469583730307,12.583110708037434,2.8236841566564013,0.0,0.0,75.27000000000001,85.17971847899462,14.383611552215466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75582105537992,139.18502940759637,0.0,38.412270683736445,-2.021637377173092,-4.76865740740741,-10.268001228269085,-4.215130424855127,-13.701407667233564,-10.539132653061229,0.0,0.5833333333333334,17.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,5.0,7.0,0.0,1.0,1.0,1.0,1.3510999999999993,63.00040000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Carvacrol,8.035326908541194,-3.5445572326152686,8.035326908541194,1.0002928949357524,0.652274035834769,150.22100000000012,136.10899999999998,150.104465068,60.0,0.0,0.2931077132798539,-0.5076764818518633,0.5076764818518633,0.2931077132798539,1.2727272727272727,2.090909090909091,2.727272727272727,4.125953640353646,652.39609293602,20.171208396324303,19.408248290463863,5.408248290463863,10.924756148408916,9.612372435695795,2.7041241452319316,1.8291241452319316,1.8291241452319316,1.0280931089239487,1.0280931089239487,0.5140465544619743,0.5140465544619743,-0.9800000000000001,74292.33562726103,1.4129760170715355,2.9516118607817234,1.7320313091781339,87.44166258975596,5.1088081911072125,5.749511833283905,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,25.78862164991795,29.915171493716045,13.7075855617022,4.1122756685106605,22.92866942132007,0.0,1.4311996572326342,0.0,0.0,26.449634037250117,0.0,29.254159106383874,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,6.5400078483398465,0.0,6.851892117295679,48.54450613356133,18.127256122989884,0.0,0.0,0.0,20.23,61.45330497691789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,19.251060887445494,104.94125188964473,0.0,0.0,4.048108938019652,-2.2153391912320486,-4.577809429327285,-3.525995370370369,0.0,-10.170216836734696,0.0,0.4,11.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,2.824020000000001,46.932800000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rhodanine,10.692361111111111,-2.028935185185185,10.692361111111111,0.032407407407406774,0.47631464252639594,133.19700000000003,130.173,132.965605716,38.0,0.0,0.235339912938112,-0.3109012374435855,0.3109012374435855,0.235339912938112,2.2857142857142856,3.0,3.142857142857143,2.920820853904207,205.9244971645878,7.939157588755425,6.171958466891548,4.804951628746998,4.449194289887494,2.960923771927642,2.738455047819273,0.8869876276837927,2.327050956484433,0.4184838013726302,1.3023609123253732,0.21586510566795472,0.7725953170038641,-0.09000000000000008,140.42782507746836,2.457568886884076,1.794713200089182,1.1381135333885053,54.929546792057245,5.309813353288376,4.320534085558971,1.4118420783282006,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,23.97975839243781,0.0,2.7415171123404405,5.704956885150159,8.947896374740463,34.20747220734829,0.0,5.309813353288376,0.0,0.0,5.704956885150159,0.0,0.0,0.0,5.309813353288376,0.0,0.0,23.97975839243781,15.932670700060633,4.794537184071822,0.0,2.7415171123404405,0.0,1.4118420783282006,0.0,0.0,29.1,11.612136614501665,4.794537184071822,0.0,4.320534085558971,17.07169830267949,0.0,0.0,0.0,0.0,12.217873443046695,4.153359190668641,20.816736111111112,5.100856481481481,10.692361111111111,0.4027777777777777,-2.028935185185185,-0.9004629629629626,0.0,0.0,0.0,0.0,0.3333333333333333,7.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.13429999999999997,33.198699999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morin,13.021283383723858,-1.244221755060049,13.021283383723858,0.6869595616024189,0.4641462735466258,302.23799999999983,292.158,302.0426526600003,112.0,0.0,0.29343436653466637,-0.507822516038892,0.507822516038892,0.29343436653466637,0.7727272727272727,1.4545454545454546,2.1818181818181817,2.618946549652029,1293.0003858469347,23.902894724963677,20.357738033247042,10.357738033247042,15.19070688765087,10.174234614174768,5.6329931618554525,4.110055234471418,4.110055234471418,2.7341092410329058,2.7341092410329058,1.8107620990817173,1.8107620990817173,-3.35,9621092.448263142,6.184538506369604,4.589937946900745,1.9568672179507631,136.5907258346434,29.961191892589408,33.96729168924266,5.760247418874442,11.178302225184446,7.155998286163171,0.0,4.794537184071822,0.0,0.0,0.0,0.0,12.08483741532659,18.127256122989884,12.417244272548094,36.81498467344052,10.969244356107037,7.155998286163171,0.0,0.0,0.0,0.0,40.435421114288836,0.0,40.071258076990965,5.428790391900541,0.0,28.747559166419524,0.0,32.70003924169924,0.0,0.0,6.853792780851101,39.42378165944164,0.0,22.292943266678478,0.0,131.35999999999999,86.681386363315,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.54404095553606,18.42694200406762,81.03542636324248,0.0,13.021283383723858,20.556354982649623,-2.639042527504829,-4.864291080425639,-4.109731121685486,0.0,0.0,0.0,0.0,22.0,5.0,7.0,0.0,0.0,0.0,2.0,1.0,3.0,7.0,5.0,7.0,6.0,0.0,0.0,0.0,3.0,1.9879999999999995,76.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kepone,12.770074326026709,-1.9369135802469128,12.770074326026709,0.690077160493827,0.4532230569500594,490.6390000000001,490.6390000000001,485.68344141999995,116.0,0.0,0.18190840106228157,-0.2954114456278181,0.2954114456278181,0.18190840106228157,0.47619047619047616,0.7142857142857143,0.9523809523809523,2.0846484126260205,630.626975453629,16.077350269189626,9.187893020556134,16.747182480740683,9.154700538379252,5.593946510278067,9.373591240370342,6.171304027725098,12.03423522128284,6.238044894772959,15.305886393855006,5.638348372554065,14.042511112912612,2.57,38700.83720139431,15.796074322110016,2.959215881519419,0.6356700798898125,168.18875865861338,0.0,29.245033748646655,19.864943642732598,0.0,0.0,0.0,4.794537184071822,0.0,0.0,92.80751912186011,23.20187978046503,0.0,0.0,0.0,4.794537184071822,121.79264384869008,0.0,0.0,0.0,43.326732445014315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.00939890232513,49.10997739137926,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,17.07,49.10997739137926,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.00939890232513,-1.9369135802469128,65.66825900730662,-2.013490488788108,0.0,0.0,-0.690077160493827,0.0,0.0,0.0,0.0,0.9,21.0,0.0,1.0,6.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,6.0,0.0,6.0,6.0,4.6182,88.11599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disulfiram,7.851499433106576,-3.724764739229026,7.851499433106576,0.029097694633409388,0.5731348904238733,296.5519999999997,276.39200000000005,296.05093264000055,94.0,0.0,0.14695129980273047,-0.35739410172993036,0.35739410172993036,0.14695129980273047,0.8125,1.125,1.375,6.543316624947143,702.3153035980408,29.723614639131597,27.52742035285537,10.793406676566272,15.292564324352895,13.324804034094267,6.291130529283053,1.8165156937533398,5.213479103760225,0.9966056148307059,4.425596410847611,0.38429997501952834,2.5284135003612582,0.4799999999999999,3786916.6481314306,3.1371255349410063,9.503950075898128,5.702690372404801,146.00655003265186,9.799819461700956,8.641068171117942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.43574688609339,48.99536442195616,53.40260986066823,0.0,27.415171123404395,54.66461100998478,0.0,9.799819461700956,0.0,27.407568469182717,25.98743873726378,0.0,0.0,0.0,0.0,0.0,0.0,46.023542838866845,44.42832637008268,0.0,0.0,54.82273959258717,0.0,0.0,0.0,0.0,6.48,62.03607537756443,0.0,0.0,31.387615414474404,0.0,0.0,0.0,0.0,0.0,0.0,51.85091800949783,148.94168965994726,9.69671563995969,-0.7564375472411191,0.0,0.0,0.0,0.0,0.0,-29.490439030065655,-0.058195389266818776,0.8,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,3.6212000000000026,86.22000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyclohexane,7.389583333333333,-3.5291666666666677,7.389583333333333,3.529166666666667,0.42231618686094674,84.16199999999994,72.06599999999999,84.093900384,36.0,0.0,0.02665298639455785,-0.0533059727891157,0.0533059727891157,0.02665298639455785,0.6666666666666666,0.8333333333333334,1.0,3.71651637688805,247.70527509086568,15.0,15.0,3.0,7.5,7.5,1.5,0.75,0.75,0.375,0.375,0.1875,0.1875,0.0,2781.789193275401,0.46296296296296297,2.2222222222222223,1.0,56.41777644829715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.237549407976275,0.0,16.44910267404264,0.0,16.44910267404264,0.0,0.0,0.0,0.0,38.237549407976275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.68665208201895,0.0,0.0,0.0,0.0,0.0,38.237549407976275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.44910267404264,88.675,0.0,0.0,0.0,0.0,0.0,0.0,-21.175000000000004,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.3406000000000002,27.701999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dienochlor,6.494166666666666,-1.8087499999999999,6.494166666666666,0.05422540312421198,0.34126206908132656,474.64,474.64,469.6885268,110.0,0.0,0.14744227539893948,-0.10396413951300845,0.14744227539893948,0.10396413951300845,0.4,0.55,0.7,2.8191239714596747,530.4237512704516,15.618802153517008,8.77964473009227,16.33893419027682,9.023502691896258,4.639822365046135,8.41946709513841,3.828804601550748,7.986413804652252,2.840732798389439,8.62934125231117,1.7879200642707622,5.488760192812283,1.8599999999999997,21111.725988225306,18.202301919171738,5.739995780601314,2.0390229099752237,164.2863178904203,0.0,9.748344582882218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,92.80751912186011,0.0,0.0,40.258290816908776,0.0,116.00939890232513,0.0,0.0,0.0,9.748344582882218,0.0,40.258290816908776,0.0,0.0,0.0,0.0,0.0,116.00939890232513,9.748344582882218,0.0,0.0,0.0,40.258290816908776,0.0,0.0,0.0,0.0,9.748344582882218,0.0,0.0,40.258290816908776,0.0,0.0,0.0,0.0,0.0,0.0,116.00939890232513,0.0,61.28637692113881,-3.617499999999999,-0.7244324766943762,0.0,0.0,0.0,0.0,0.0,0.0,0.2,20.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,2.0,7.725599999999999,92.09599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
