,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
ethyl paraben,11.846127645502644,-3.377044949924416,11.846127645502644,0.7311281572814312,0.6781016736351199,166.17600000000007,156.09599999999998,166.06299418,64.0,0.0,0.3376117519092107,-0.5079661787854334,0.5079661787854334,0.3376117519092107,1.5,2.25,2.8333333333333335,3.3756733300934925,579.6354803134681,17.45566544670048,15.72474487139159,5.724744871391589,9.847241431989012,7.724744871391589,2.8164965809277263,1.695705769029128,1.695705769029128,0.9499149571305298,0.9499149571305298,0.5004729967192563,0.5004729967192563,-1.51,28364.9346870131,2.250214900863448,3.7588733548338538,1.985036469518851,84.73190580423878,9.84567114490726,5.749511833283905,0.0,0.0,1.4311996572326342,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,31.02156694794886,4.1122756685106605,20.346988071634602,26.977035334511058,5.969305287951849,1.4311996572326342,0.0,0.0,6.851892117295679,6.558985242916289,29.733126322350174,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,19.068298379207985,4.736862953800049,0.0,29.546707798596472,24.16967483065318,0.0,0.0,0.0,46.53,54.862820803797895,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,13.768026662764614,75.98001976253464,0.0,11.846127645502644,3.946135085978836,-0.9546990740740735,-2.4027433311287485,-3.570394935752079,0.0,-6.67777848639456,0.0,0.2222222222222222,12.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,1.5688999999999997,44.06330000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1,2-diethoxyethane",7.253125000000001,-3.8020833333333357,7.253125000000001,3.472743055555556,0.5024136978092385,118.17599999999992,104.06399999999998,118.099379688,50.0,0.0,0.06997929385611126,-0.379346718645991,0.379346718645991,0.06997929385611126,0.875,1.375,1.75,5.435588512339747,353.1176927099458,18.414213562373096,17.816496580927726,3.8164965809277263,9.164213562373096,8.566496580927726,1.5664965809277263,0.6123724356957946,0.6123724356957946,0.24579081189859822,0.24579081189859822,0.09269770297464956,0.09269770297464956,-0.08,9143.991719244588,0.8665906722870332,6.92,5.92,70.46063906117574,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.703784234591359,21.342521822853897,24.084038935194336,28.664345693983172,0.0,0.0,0.0,0.0,13.703784234591359,26.235940971665155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.235940971665155,9.473725907600098,0.0,32.894404020974434,0.0,0.0,0.0,0.0,18.46,39.93972520625651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,19.190619786383078,106.29983772675737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.799837726757374,0.0,1.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0594000000000001,32.98599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pentyl propanoate,11.656091860355254,-4.1543835034013625,11.656091860355254,2.3920186130007552,0.4361738106721368,144.21400000000014,128.08599999999998,144.115029752,60.0,0.0,0.30499640966445174,-0.465682528839917,0.465682528839917,0.30499640966445174,1.3,2.2,2.9,6.024817239495207,539.4334473863051,21.784457050376172,20.816496580927726,4.816496580927726,10.877827084841575,10.112372435695795,2.1123724356957947,0.9915816237971965,0.9915816237971965,0.42182184820658114,0.42182184820658114,0.15414540594929912,0.15414540594929912,-0.53,57138.11468124978,1.1346158887165576,6.588063754427392,5.603868808567606,85.04844116084139,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,26.449634037250117,6.372924901329379,25.563544687712454,9.300502355256729,31.463537036595383,5.969305287951849,0.0,0.0,0.0,39.195483839908874,6.558985242916289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.528290530868137,9.53140013787187,0.0,61.127620738632444,0.0,0.0,0.0,0.0,26.3,51.72377437077701,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,21.932136898723517,119.13889751039304,0.0,11.656091860355254,0.0,0.0,-2.3920186130007552,0.0,-16.0013887707861,-11.484915320294785,0.0,0.875,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,2.1298000000000004,40.775000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-propylphenol,7.765450207860923,-3.464465821050644,7.765450207860923,0.7601899092970517,0.6612373528142192,136.19400000000005,124.09799999999997,136.088815004,54.0,0.0,0.29309207049629016,-0.5079666452523571,0.5079666452523571,0.29309207049629016,1.4,2.2,2.8,3.776567079230899,560.2353318335925,17.671208396324303,16.908248290463863,4.908248290463863,9.713431283003729,8.362372435695795,2.4541241452319316,1.4541241452319316,1.4541241452319316,0.7895620726159658,0.7895620726159658,0.4260310363079829,0.4260310363079829,-0.98,25273.161169933577,1.3130759613652347,3.254508450235671,1.7608451250134962,78.26677947502377,5.1088081911072125,5.749511833283905,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,25.30965443395165,24.021213808352964,9.59530989319154,5.483034224680881,20.18715230897963,0.0,1.4311996572326342,0.0,0.0,19.597741919954437,0.0,29.733126322350174,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,6.5400078483398465,6.372924901329379,0.0,33.866612628194474,24.16967483065318,0.0,0.0,0.0,20.23,55.080380075588515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,16.509543775105055,89.06200739323505,0.0,0.0,3.9656603127362056,-1.037569444444444,-0.7601899092970517,-3.7822373393801962,-6.799214025888135,-3.3984569869614525,0.0,0.3333333333333333,10.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,2.344700000000001,42.10180000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-methylbut-2-ene,7.08912037037037,-3.100462962962963,7.08912037037037,1.2962962962962956,0.38212381763757036,70.13499999999998,60.05499999999999,70.07825032,30.0,0.0,0.05721642574124695,-0.08901317275117566,0.08901317275117566,0.05721642574124695,1.6,2.4,2.6,5.714202932254049,243.00801021523574,12.654700538379252,12.5,2.5,6.276709006307398,6.0,1.0,0.5,0.5,0.125,0.125,0.0,0.0,-0.26,493.0964296102775,0.3511948030485054,2.0073796791443854,3.740000000000001,47.55912145490989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.625176276104835,20.555676351887037,12.33682700553198,1.3707585561702202,13.7075855617022,0.0,0.0,0.0,0.0,20.555676351887037,0.0,11.625176276104835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.26326191358924,11.625176276104835,0.0,0.0,0.0,0.0,32.180852627991875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7075855617022,68.94120370370369,0.0,0.0,0.0,-1.2962962962962956,0.0,-1.3310185185185188,0.0,-9.230555555555554,0.0,0.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.9725,25.10499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1,2-dichloroethane",6.508487654320987,-2.4915123456790123,6.508487654320987,2.491512345679012,0.4363042365257152,98.95999999999998,94.928,97.969005488,26.0,0.0,0.044767113650358265,-0.12542343074881615,0.12542343074881615,0.044767113650358265,1.5,1.75,1.75,4.020391543176799,67.01955000865388,7.0,5.755928946018455,3.267786838055363,3.25,2.6279644730092273,1.3838934190276817,0.1889822365046136,0.5669467095138409,0.035714285714285705,0.32142857142857145,0.0,0.0,0.58,21.30605883387173,1.021628782868401,3.5799999999999996,2.58,41.33060759666077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,0.0,0.0,17.147247671428296,0.0,5.483034224680881,23.20187978046503,0.0,0.0,0.0,0.0,11.664213446747418,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,11.664213446747418,0.0,0.0,5.483034224680881,0.0,0.0,0.0,0.0,0.0,11.664213446747418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.68491400514591,26.03395061728395,9.671296296296294,0.0,0.0,0.0,-4.983024691358024,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.464,21.439999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3,3-dimethylpentane",7.623958333333333,-4.322916666666667,7.623958333333333,3.908333333333333,0.5002442109657919,100.20499999999991,84.07699999999998,100.12520051199999,44.0,0.0,0.02691801275621757,-0.06487337882622692,0.06487337882622692,0.02691801275621757,0.8571428571428571,1.4285714285714286,1.7142857142857142,7.295907204804164,383.3060040310162,19.5,19.5,3.5,9.5,9.5,1.5,1.0,1.0,0.375,0.375,0.03125,0.03125,0.0,11798.509920235034,0.5206611570247934,2.34375,2.6666666666666665,69.40843171689423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.153418271841474,5.41499046939678,21.932136898723517,0.0,21.932136898723517,0.0,0.0,0.0,5.41499046939678,40.153418271841474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,62.085555170565044,0.0,0.0,0.0,0.0,0.0,45.56840874123825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.932136898723517,117.49583333333334,0.0,0.0,0.0,-4.322916666666667,0.0,0.0,-8.400000000000002,-16.022916666666674,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.832600000000001,34.362999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2,3-dimethylnaphthalene",8.076041666666667,-3.026524116591081,8.076041666666667,0.4674768518518515,0.5476492453414699,156.2280000000001,144.13199999999998,156.093900384,60.0,0.0,0.06321548670825738,-0.061629542911535946,0.06321548670825738,0.061629542911535946,0.75,1.25,1.6666666666666667,3.282147380359602,772.1882999575573,18.773502691896258,18.0,6.0,10.70811855099405,9.25,3.25,2.25,2.25,1.4375,1.4375,0.875,0.875,-1.2999999999999998,81103.67831285392,1.7923819188520356,2.6325540535695073,1.095421436004162,89.70259788203909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.25451224597977,35.60313564691494,8.224551337021321,8.224551337021321,16.44910267404264,10.772448428929591,0.0,0.0,0.0,13.703784234591359,0.0,47.38141522937376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.703784234591359,27.576005657436628,36.25451224597977,0.0,10.772448428929591,0.0,0.0,71.8576478928947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.44910267404264,92.27545941987907,0.0,0.0,-0.934953703703703,-1.7684618291761143,0.0,-4.352328987150416,0.0,-6.053048233182162,0.0,0.16666666666666666,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.456640000000002,53.42200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2,6-dimethylpyridine",7.379282407407407,-2.7771990740740744,7.379282407407407,0.7333333333333332,0.49138777691763613,107.15599999999995,98.08399999999999,107.073499288,42.0,0.0,0.06418518299543609,-0.25848808574390264,0.25848808574390264,0.06418518299543609,1.25,1.875,2.375,3.6272141987154662,405.8783081910509,13.593858127134677,12.947213595499958,3.947213595499958,7.459230991019563,6.447213595499958,1.9472135954999579,1.1840169943749475,1.1840169943749475,0.5854101966249684,0.5854101966249684,0.317356797749979,0.317356797749979,-0.8500000000000001,2524.6165724037555,1.0368387504912349,1.94826211591866,1.0594030875809968,62.025669830747034,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,6.042418707663295,25.78862164991795,19.61240732671824,4.1122756685106605,12.33682700553198,0.0,0.0,4.9839785209472085,0.0,13.703784234591359,0.0,29.515112112686808,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,13.703784234591359,23.7246829952289,18.127256122989884,0.0,0.0,0.0,12.89,43.21889634727816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,12.33682700553198,64.75708333333334,0.0,3.355185185185185,0.0,-1.5192129629629623,0.0,-2.205324074074073,0.0,-5.554398148148148,0.0,0.2857142857142857,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.69844,33.71099999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2,2-dichloro-1,1-difluoro-1-methoxy-ethane",12.39298611111111,-4.443094135802469,12.39298611111111,3.204861111111111,0.5683931276423005,164.96600000000004,160.934,163.960726548,50.0,0.0,0.3850939851423715,-0.3217038131586043,0.3850939851423715,0.3217038131586043,1.5,2.0,2.125,4.443936877285597,164.66635800869278,10.207106781186548,7.420106182500772,4.93196407453768,4.957106781186548,3.4141772364823177,2.170106182500772,0.8792491110603935,1.8286421554981922,0.3481915291272176,0.7882091648035953,0.03857583749052298,0.11572751247156896,0.3999999999999999,122.89179643789211,3.5394275161588182,2.8023668639053256,2.1120869171570846,61.14016574641673,4.736862953800049,0.0,4.8123213294517395,0.0,0.0,6.108589509681485,0.0,0.0,8.78083009534964,0.0,23.20187978046503,0.0,7.037952458882589,5.483034224680881,19.000727273830567,23.20187978046503,0.0,0.0,0.0,10.920910839133224,7.037952458882589,0.0,0.0,0.0,0.0,8.78083009534964,0.0,23.20187978046503,17.958863298015814,4.736862953800049,0.0,5.483034224680881,0.0,0.0,0.0,0.0,9.23,17.958863298015814,8.78083009534964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.938742734265084,5.483034224680881,53.30505401234567,9.275956790123455,-3.3180555555555546,0.0,0.0,0.0,0.0,-4.443094135802469,0.0,-3.3476388888888895,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0293,27.449999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-ethoxyethyl acetate,11.037584207294028,-3.7581250000000015,11.037584207294028,2.088500094482237,0.41447898290641144,132.159,120.06299999999997,132.078644244,54.0,0.0,0.30220730084535813,-0.463422548278865,0.463422548278865,0.30220730084535813,1.4444444444444444,2.3333333333333335,3.0,5.267870599754688,392.7773943762683,17.491563831562722,16.22474487139159,4.224744871391589,8.834933866028123,7.770620726159658,1.7706207261596578,0.7977678416450937,0.7977678416450937,0.2874574785652649,0.2874574785652649,0.1135310363079829,0.1135310363079829,-0.5700000000000001,6925.523869951531,1.2327062585805597,5.564589502018842,7.43,71.81222016088387,9.473725907600098,6.558985242916289,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,6.851892117295679,21.635428697233287,14.783536579937607,30.717365765714554,5.969305287951849,0.0,0.0,0.0,13.703784234591359,19.676955728748865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.646261016700713,14.268263091671919,0.0,30.152886908633995,0.0,0.0,0.0,0.0,35.53,39.35004525129207,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,16.44910267404264,90.90203243102795,0.0,11.037584207294028,0.0,0.0,-2.088500094482237,0.0,0.0,-17.934449877173094,0.0,0.8333333333333334,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.586,33.12599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
